中華専門店 虎家 白壁店 Chinese Restaurant Toraya Shirakabe,address exception occurred,mobile number exception occurred, 
とんかつ専門店 かつ幸 白壁店 Katsuyuki Shirakabe,address exception occurred,mobile number exception occurred, 
丼ぶり専門店 丼亭 白壁店 Donburi Dontei Shirakabe,address exception occurred,mobile number exception occurred, 
韓国料理専門店 ソウルキッチン 白壁店 Korean Restaurant Seoul Kitchen Shirakabe,"1 Chome-2-29 Higashisakura, Higashi Ward, Nagoya, Aichi 461-0005, Japan",mobile number exception occurred, 
手羽先唐揚げ専門店 手羽良 白壁店 Tebayoshi Shirakabe,address exception occurred,mobile number exception occurred, 
肉撃！シェラスコ屋さんのまかないカレー＠肉ときどきレモンサワー。名駅,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 2 Chome−44−5 第2 メビウス名古屋ビル B1F",mobile number exception occurred, 
牛ハラミを使った究極のスタミナ丼＠名古屋ガーデンファーム,address exception occurred,mobile number exception occurred, 
年間5万枚売れた＃伝説のシカゴピザ。＠CRAFT CHEESE MARKET 名駅,address exception occurred,mobile number exception occurred, 
自家製ローストビーフでつくってみた。＠ビストロバンビーナ名駅,address exception occurred,mobile number exception occurred, 
ケンタッキーフライドチキン テラッセ納屋橋店 Kentucky Fried Chicken Terrasse Nayabashi,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 1 Chome−2−49 B 棟2F",+81 52-218-7327, 
すき家 上前津駅南店 Sukiya Kamimaedu Eki Minami,"1 Chome-4-12 Kamimaezu, Naka Ward, Nagoya, Aichi 460-0013, Japan",mobile number exception occurred, 
サンライト インドネパールレストラン SUN LIGHT India Nepal Restaurant,address exception occurred,mobile number exception occurred, 
すき家 栄三丁目店 Sukiya Sakae 3 Chome,"3 Chome-8-32 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
豚丼の神様 God of Butadon,address exception occurred,mobile number exception occurred, 
ピギーキャットダイナー PIGGY CAT DINER,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−21−27 2階",mobile number exception occurred, 
ローソン 千代田一丁目,"1 Chome-16-15 Chiyoda, Naka Ward, Nagoya, Aichi 460-0012, Japan",mobile number exception occurred, 
つけ麺丸和 Tsukemen MARUWA,"2 Chome-11-2 Kamejima, Nakamura Ward, Nagoya, Aichi 453-0013, Japan",mobile number exception occurred, 
中国料理 茗華楼 Chinese Restaurant Mekarou,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 1 Chome−10−32 第二玉置ビル1F",mobile number exception occurred, 
ローソン 中区丸の内三丁目,"3 Chome-21-25 Marunouchi, Naka Ward, Nagoya, Aichi 460-0002, Japan",+81 52-961-0999, 
カントンの思い出大須店 kannton no omoide osu,address exception occurred,mobile number exception occurred, 
中華料理 回味 Chinese Cuisine KAIMI,"1 Chome-1-25 Shinsakae, Naka Ward, Nagoya, Aichi 460-0007, Japan",mobile number exception occurred, 
すき家 池下駅南店 Sukiya Ikeshita-Eki Minami,"Japan, 〒464-0848 Aichi, Nagoya, Chikusa Ward, Haruoka, 1 Chome−5−4 池下トーホービル 1F",mobile number exception occurred, 
神戸館 錦通店 Kobekan Nishikidoriten,"1 Chome-13-36 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan",mobile number exception occurred, 
中華四季彩料理 味昇 Chinese Restaurant MISHO,"1 Chome-8-17 Shinsakae, Naka Ward, Nagoya, Aichi 460-0007, Japan",mobile number exception occurred, 
韓国屋台　赤豚屋～チョッテジヤ～,"3 Chome-12-3 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
ザ バーガースタンド エヌズ The Burger Stand N's,"1 Chome-4-20 Ikeshita, Chikusa Ward, Nagoya, Aichi 464-0067, Japan",mobile number exception occurred, 
元祖 台湾まぜそば はなび 錦店 Ganso Taiwanmazesoba HANABI Nishikiten,"Japan, 〒460-0003 Aichi, Nagoya, Naka Ward, Nishiki, 3 Chome−12−22 新錦ビル 1F",mobile number exception occurred, 
中華料理 日升 則武本通店 Chinese restaurant Nissyou Noritakehontori,"2 Chome-78-2 Noritakehontori, Nakamura Ward, Nagoya, Aichi 453-0017, Japan",mobile number exception occurred, 
タピオカ専門店 【ズイ・ティー】 DUY・TEA,address exception occurred,mobile number exception occurred, 
サンカク窓 Sankaku mado,address exception occurred,mobile number exception occurred, 
韓国チキンハウス　ソウルチキン,address exception occurred,mobile number exception occurred, 
スパイスガーデン矢場店 SPICE GARDEN YABATEN,"5 Chome-18-18 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
ローソン 東区泉三丁目店 Lawson Higashiku Izumi 3Chome,"3 Chome-20-7 Izumi, Higashi Ward, Nagoya, Aichi 461-0001, Japan",mobile number exception occurred, 
ザ リスコ THE RISCO,"Japan, 〒460-0021 Aichi, Nagoya, Naka Ward, Heiwa, 1 Chome−16, チサンマンション東別院 1F",mobile number exception occurred, 
マルサ水産名古屋伏見店 MarusasuisanNagoyafushimiten,address exception occurred,mobile number exception occurred, 
鰻　うなぎ料理　燦～丹波～,address exception occurred,mobile number exception occurred, 
KOSF～코스프～ kosufu～kosufu～,address exception occurred,mobile number exception occurred, 
たこ焼き 元祖どないや 名古屋錦店 Takoyaki Ganso Donaiya Nagoyanishikiten,"Japan, 〒460-0003 Aichi, Nagoya, Naka Ward, Nishiki, 3 Chome−10−28 第一錦エステートビル１F",mobile number exception occurred, 
レイヤーズ LAYER'S,"3 Chome-8-26 Marunouchi, Naka Ward, Nagoya, Aichi 460-0002, Japan",mobile number exception occurred, 
マイペンライ THAI FOOD DINING MAIPENRAI,address exception occurred,mobile number exception occurred, 
メイホクバーガー Meihoku Burger,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 1 Chome−12−35 丸茂御園ビル 1F",mobile number exception occurred, 
焼きとり かわよし Yakitori Kawayoshi,"Japan, 〒460-0002 Aichi, Nagoya, Naka Ward, Marunouchi, 1 Chome−8−16 焼きとり かわよし",mobile number exception occurred, 
からあげナックル Karaagenakkuru,address exception occurred,mobile number exception occurred, 
からあげ専門店 からすけ本店 Karaage Senmonten Karasuke,address exception occurred,mobile number exception occurred, 
盛香倫食府 Seikarin,"Japan, 〒464-0850 Aichi, Nagoya, Chikusa Ward, Imaike, 5 Chome−2−4 1F 丸大ビル",mobile number exception occurred, 
TUTU Tapioka & Crepe,address exception occurred,mobile number exception occurred, 
NY 直輸入!!チキンオーバーライス Ken's,address exception occurred,mobile number exception occurred, 
弁当やおかちゃん 伏見店 Bentoya Okachan Fushimi,address exception occurred,mobile number exception occurred, 
東京からあげ専門店 あげたて伏見店＠ニクバルダカラ A specialty store from Tokyo Fushimi store @ Nikbardakala,address exception occurred,mobile number exception occurred, 
パンケーキ ハウス HoiHoi 栄本店 Pancake House HoiHoi Sakaehonten,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 5 Chome−4−2 レジデンシア栄南 １Ａ",mobile number exception occurred, 
KoreanDessertCafe チョッテジヤ KoreanDessertCafe Chottejiya,address exception occurred,mobile number exception occurred, 
喫茶 アイチ Cafe Aichi,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 2 Chome−10−19 名古屋商工会議所 1F ビル",+81 52-231-5580, 
あんかけパスタ発祥の店 そ～れ spaghetti house SO-RE,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 4 Chome−9−10 愛信プラザビル １０３",mobile number exception occurred, 
フレンチトースト専門店「ひたぱん」 Hitapan,address exception occurred,mobile number exception occurred, 
肉盛りそば つけ匠 【肉とろろ蕎麦に旨辛ラー油！】錦店,address exception occurred,mobile number exception occurred, 
鉄板焼きの極 Teppan-yaki-no-KIWAMI,address exception occurred,mobile number exception occurred, 
松屋 上前津店 Matsuya Kamimaezu,"4 Chome-11-9 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
チョップドサラダデイズ 名古屋駅セントラルタワーズ店 CHOPPED SALAD DAYS NAGOYA CENTRALTOWERS,"Japan, 〒450-6013 Aichi, Nagoya, Nakamura Ward, Meieki, 1 Chome−1−4 JRセントラルタワーズ 1319",+81 52-526-9381, 
モティマハル Motimahal,address exception occurred,mobile number exception occurred, 
ウィズアロハ WITH ALOHA,"Japan, 〒460-0007 Aichi, Nagoya, Naka Ward, Shinsakae, 2 Chome−6−5 中島ビル1F",mobile number exception occurred, 
BANG!BANG!BANG!,address exception occurred,mobile number exception occurred, 
なか卯 大須店 Nakau Osu,"3 Chome-30-27 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
丼ぶりとうどんの江戸屋 栄店 Edoya SAKAE,address exception occurred,mobile number exception occurred, 
磯丸水産 伏見店 Isomaru Suisan Fushimi,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 1 Chome−5−3 伏見第７ビル",mobile number exception occurred, 
タピオカと大須からあげのお店 亜細亜坊 Tapioka Karaage Aziabou,"2 Chome-18-5 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
寿がきや 名古屋エスカ店 Sugakiya Nagoya Esca,"Japan, 〒453-0015 Aichi, Nagoya, Nakamura Ward, Tsubakicho, 6−9 新幹線地下街エスカB1",+81 52-453-2123, 
やっぱりステーキ 大須仁王門通店,"2 Chome-29-29番9号 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",+81 52-201-2929, 
樽熟バー＆ステーキ ガッテンダー Tarujyukubar & Steak GOD TENDER,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−10−11 サントウビル １F",+81 52-251-1946, 
やよい軒 名古屋伏見,address exception occurred,mobile number exception occurred, 
油そば・台湾まぜそば専門店 丸田町 麺屋じろう Marutacho Noodle shop Jiro,address exception occurred,mobile number exception occurred, 
ウェーブスバーガー 名駅店 WAVES BURGER MEIEKI,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 4 Chome−4−38 WINC AICHI B1F",mobile number exception occurred, 
亜細亜坊 Asiabow,"2 Chome-18-5 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
高知餃子と本格炭火串焼き 名駅餃子名駅三丁目店 Meiekigyoza,"3 Chome-4-12 Meieki, Nakamura Ward, Nagoya, Aichi 450-0002, Japan",mobile number exception occurred, 
十勝豚丼 豚力 BUTARIKI 名古屋店,address exception occurred,mobile number exception occurred, 
パスタ・デ・ココ 西区城西 PASTA DE COCO Nishiku Josai,"2 Chome-11-9 Josai, Nishi Ward, Nagoya, Aichi 451-0031, Japan",mobile number exception occurred, 
デニーズ 大須店 Denny's OOSU,"萬松寺ビル, 2F, 3 Chome-30-40 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",+81 52-262-3107, 
半熟ふわとろオムライス専門店　エッグパーク　栄本店,address exception occurred,mobile number exception occurred, 
なか卯 名古屋伏見店 Nakau Nagoya-Fushimi,"1 Chome-4-9 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
吉野家 三蔵通伏見店 Yoshinoya MITSUKURA-DORI FUSHIMI,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 1 Chome−12−6 秋月ビル １Ｆ",mobile number exception occurred, 
松屋 広小路本町店 Matsuya Hirokoji Honcho,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 2 Chome−4−7 チサンマンション広小路 1F",+81 52-231-2133, 
汁なし担担麺 丸田町 天龍軒 Marutacho Tenryuken,address exception occurred,mobile number exception occurred, 
焼鳥重専門 こりゃうめぇ 錦店《鶏肉料理～串/丼/弁当》,address exception occurred,mobile number exception occurred, 
がブリチキン。 名駅3丁目店 Gaburi Chicken Meieki 3 Chome,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 3 Chome−12−10 GS名駅ビル",mobile number exception occurred, 
ローソン 中村水主町,"3 Chome-7-9 Meiekiminami, Nakamura Ward, Nagoya, Aichi 450-0003, Japan",mobile number exception occurred, 
あんかけスパあんかけ堂 丸の内店 Ankakedo,"2 Chome-10-16 Marunouchi, Naka Ward, Nagoya, Aichi 460-0002, Japan",mobile number exception occurred, 
ロンフーパティオ 名古屋パルコ店 Long-hu Patio Nagoya PARCO,"3 Chome-29-1 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",+81 52-262-4511, 
豚骨ラーメン専門 大名古屋一番軒 Ichibanken Dai Nagoya,"Japan, 〒450-6490 Aichi, Nagoya, Nakamura Ward, Meieki, 3 Chome−28−12 大名古屋ビルヂング B1F",mobile number exception occurred, 
立川マシマシ9号店 Tatikawamashimashi9gouten,"1 Chome-1-16 Meieki, Nishi Ward, Nagoya, Aichi 451-0045, Japan",mobile number exception occurred, 
ベトナムキッチン Vietnam Kitchen,address exception occurred,mobile number exception occurred, 
ナゴヤ ブッチャーズ Nagoya buttya-zu,"2 Chome-12-16 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan",mobile number exception occurred, 
タピオカディンティー名古屋店 Tapioka DingTea Nagoya,address exception occurred,mobile number exception occurred, 
DEAN & DELUCA カフェ 広小路本町 DEAN & DELUCA Cafe Hirokoji Honmachi,"2 Chome-20-15 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan",mobile number exception occurred, 
大分中津 からあげ大臣 栄店 Karaage Daijin SAKAE,address exception occurred,mobile number exception occurred, 
丼のだるま 名古屋栄店 Don no daruma Nagoyasakaeten,"1 Chome-4-5 Chiyoda, Naka Ward, Nagoya, Aichi 460-0012, Japan",mobile number exception occurred, 
池袋チキンオムライス 名古屋店 Ikebukuro Chicken omelet Nagoya,address exception occurred,mobile number exception occurred, 
おがわさんのサンド OGAWASANNOSANDO,"Japan, 〒460-0011 Aichi, Nagoya, Naka Ward, Osu, 3 Chome−30−25 合点承知 1F ビル",mobile number exception occurred, 
すき家 車道駅前店 Sukiya Kuruma-Michi Ekimae,address exception occurred,mobile number exception occurred, 
ガパオライスとタコライス専門店 丸田町 パーラー アレハンドラ Parlor Alejndra Marutacho,address exception occurred,mobile number exception occurred, 
築地銀だこ ヨシヅヤ名西店 Tsukiji Gindako Yoshizuya Meisei,"2-chōme-33 Meisei, Nishi Ward, Nagoya, Aichi 451-0064, Japan",+81 52-528-3870, 
横浜家系ラーメン こめよし家 栄店,"143-1 Fujigaoka, Meito Ward, Nagoya, Aichi 465-0032, Japan",mobile number exception occurred, 
焼きそば 神戸軒 栄店 Kobe-Ken SAKAE,address exception occurred,mobile number exception occurred, 
串カツ田中 浄心店 Kushikatsu Tanaka Joshin,"1 Chome-1-1 Joshin, Nishi Ward, Nagoya, Aichi 451-0061, Japan",mobile number exception occurred, 
ゴールデンチャイルドカフェ Goldenchildcafe,"4 Chome-26-1 Chiyoda, Naka Ward, Nagoya, Aichi 460-0012, Japan",mobile number exception occurred, 
韓国料理モゴドテジ Korean Restaurant Mogodoteji,address exception occurred,mobile number exception occurred, 
松のや 名駅西口店 Matsunoya Meieki Nishiguchi,"Japan, 〒453-0014 Aichi, Nagoya, Nakamura Ward, Noritake, 1 Chome−6−3 ベルヴュオフィス名古屋1F",mobile number exception occurred, 
杉本 Sugimoto,address exception occurred,mobile number exception occurred, 
世界の山ちゃん 太閤はなれ店 Sekaino Yamachan Taiko Hanare,"1 Chome-6-5 Taiko, Nakamura Ward, Nagoya, Aichi 453-0801, Japan",mobile number exception occurred, 
